Date,long_rets,short_rets
2015-06-26,0.0007543590934599132,-0.002827017889045629
2015-06-29,0.0021546624169865095,-0.006983241220753431
2015-06-30,-0.002128471597748917,-0.00931151009038251
2015-07-01,-0.0009270990686558185,0.012152498968498614
2015-07-02,0.002042797436001588,-0.0008975964555578662
2015-07-06,0.00018450119361483695,0.006236431200194733
2015-07-07,0.0003690255775756302,0.002625876864790891
2015-07-08,0.0007076972945322538,-0.002801072058336739
2015-07-09,-0.0012736588336799545,0.0007598549752222154
2015-07-10,-0.001009340122307664,-0.0002868851654911492
2015-07-13,-0.0007282979984384463,0.004902176884921011
2015-07-14,0.00014807828927691696,-0.0013612345375346403
2015-07-15,0.0009810187417098213,0.00734989967000428
2015-07-16,0.0003886887174194937,0.004939242335127611
2015-07-17,-0.0002743808238886584,0.0018666935201541346
2015-07-20,-0.001593711562078162,0.004409511263802391
2015-07-21,0.0004808235042168178,-0.004330563685194051
2015-07-22,-0.0004988946240470594,0.005595847876005566
2015-07-23,0.00037531889210219813,-0.0008896205803591402
2015-07-24,-0.00048233098609525124,0.0029022855967943597
2015-07-27,-0.0002376966531876387,0.00018976466920719469
2015-07-28,0.00041369250609895876,-0.0034700976325614218
2015-07-29,0.0007436924306108463,0.0015564716800516205
2015-07-30,0.0007468848711491457,0.0029237069817810487
2015-07-31,0.0014721745053745097,0.002175578489906409
2015-08-03,-1.703153069447256e-05,0.004646602612356849
2015-08-04,-0.001794085690377444,0.00035460972708717517
2015-08-05,-0.0009270165676538916,0.0033037446718316515
2015-08-06,3.543305277452577e-05,-0.0017602809580816365
2015-08-07,0.0007634056823218286,-0.0020865028656385978
2015-08-10,-0.00011447040312305217,-0.00403804315639165
2015-08-11,0.0013043504990674693,0.00532326153527526
2015-08-12,-0.0011697588942600598,-0.00947312728020592
2015-08-13,-0.0010281165287866216,0.003975443905709718
2015-08-14,-6.666077049761298e-05,0.0012648565203024571
2015-08-17,0.0009957384060407764,0.001066128078615124
2015-08-18,-0.0012605127933924937,0.0014962090475928486
2015-08-19,0.0015022372002540974,-0.0012977263462615528
2015-08-20,-0.0002156148299586045,-0.002430161418816362
2015-08-21,5.7478308232584836e-05,-0.004336600726265148
2015-08-24,-0.0019998374629262307,-0.004387585430421994
2015-08-25,-0.0009740914553881657,0.005307488702338324
2015-08-26,-0.0010003786216826005,0.006720290357312076
2015-08-27,0.0025175522844251086,-0.0028050216195495813
2015-08-28,0.0001254283710852899,-0.0005359938182284483
2015-08-31,-0.0008516488790555354,-0.0030032390220795387
2015-09-01,0.0008426224538098954,0.0004598606161807248
2015-09-02,-0.0012025464521222735,0.002001013327082775
2015-09-03,0.0017339396748897048,-0.0003174661803478022
2015-09-04,0.000484757007755871,0.002166574208665989
2015-09-08,-0.001106305750452963,-0.005042295330036909
2015-09-09,0.0008281716148016683,0.0030236458053806933
2015-09-10,-0.0004316711858510315,-0.0036897824962763273
2015-09-11,0.0010518208238534913,-0.000792423598951552
2015-09-14,-1.506738902027816e-05,-0.0021507995042562653
2015-09-15,-0.004052622155951004,0.0011721688279887664
2015-09-16,0.0004390335095128498,-0.004268896780181965
2015-09-17,0.005460516630245244,-0.001898528601870332
2015-09-18,0.0004782420927479916,0.005488719576341674
2015-09-21,-0.0024812246259208375,0.002057721792834419
2015-09-22,0.0002493128426172171,0.0034493520324756105
2015-09-23,-0.0007606557758041156,0.005199285395238517
2015-09-24,0.0006140283144705103,-0.003680734575991948
2015-09-25,-0.0018466921386378645,-0.0017290164079952802
2015-09-28,0.0010053449267886086,0.003317681289345852
2015-09-29,0.0011882611303224468,-0.00029951011752487873
2015-09-30,0.0010831730577139777,-0.0007390809893527764
2015-10-01,-0.0004535839849733296,-0.0015559507221614213
2015-10-02,0.0033364804304381324,-0.005297399613249618
2015-10-05,-0.001179427493778863,-0.0042168040293498795
2015-10-06,0.0017100709717984973,-0.009174198169440612
2015-10-07,-0.00042951391050341146,0.0007041706435610261
2015-10-08,-0.0009523871757431616,-0.004707566754972635
2015-10-09,0.00024671739835051146,-0.0052264068533722716
2015-10-12,0.0008837038462210637,0.0016710653580968803
2015-10-13,0.00026418141656319046,0.002903498133067815
2015-10-14,0.002681890972950673,-0.006468427737451123
2015-10-15,-0.000823813811905855,0.0009442634138364641
2015-10-16,0.0001182702053197073,0.004513147394401601
2015-10-19,-0.0005446371985839177,0.00550635429428217
2015-10-20,-0.0012893212688038776,-0.002573822793977273
2015-10-21,0.0009899649990978278,0.007561243569037763
2015-10-22,-0.00014086679790061056,0.0021619847800790973
2015-10-23,-0.0018942929792589215,0.007229075568268082
2015-10-26,0.0009410566995383079,0.0018448685638310339
2015-10-27,-0.0002065185827970084,0.004253645820925598
2015-10-28,-0.00308160461561704,0.0007091897925727148
2015-10-29,-0.0016471332586410503,0.0023482805507116936
2015-10-30,0.0009043654827516535,-0.008397513194759832
2015-11-02,-0.0016482596270518842,0.0032755384760282135
2015-11-03,-0.0019270682966461162,-0.004521269020081185
2015-11-04,-0.0018248606045001242,0.008741251489538616
2015-11-05,-0.0006305296431737761,0.00038606222467187567
2015-11-06,-0.004433443129680269,0.01038003670846653
2015-11-09,-0.0008679502476312735,0.005681785583589357
2015-11-10,0.00033255558428439415,0.0015020237096416106
2015-11-11,-0.0006183460953985284,-0.0010336539553862294
2015-11-12,0.0007193198291247857,-0.002798401457639023
2015-11-13,0.0008482652383815719,0.0033334416228379387
2015-11-16,5.568458974408114e-05,0.001747899403414098
2015-11-17,-0.0010534823925736102,0.0012373090027289599
2015-11-18,-0.0004962362178645866,0.001967937457371987
2015-11-19,0.001892066229091259,-0.004553780558185817
2015-11-20,-0.0011312950631195313,0.003190161747736351
2015-11-23,-0.00023425772580548215,1.392287053448302e-07
2015-11-24,0.0007292350960169555,-0.0027199334792352425
2015-11-25,-0.00019562122765623245,-0.0006344248790209265
2015-11-27,-0.000879509001289754,0.008421114078219495
2015-11-30,0.00037964740118553823,0.0005147898914722741
2015-12-01,0.0027840147173039814,-0.007353008492740592
2015-12-02,-0.0009492939200752452,0.0058063170776265095
2015-12-03,-0.002704107977317641,-0.012190011636204277
2015-12-04,0.0010705835127039212,0.0036372186132086703
2015-12-07,-7.59258515288506e-05,0.014406288592922265
2015-12-08,-0.0006097277197032088,0.0033625797053995882
2015-12-09,0.0012495917114939273,-0.0032833431046479463
2015-12-10,-0.00134385214585899,0.004239701768789957
2015-12-11,-0.00024944154623784704,0.007103868528952029
2015-12-14,-0.0029737242757194816,0.0009251322031919219
2015-12-15,0.0004953681060110373,0.004188351971210355
2015-12-16,-0.00012854044402144403,0.0029030702209561212
2015-12-17,-5.828911875361333e-05,0.012040763009294938
2015-12-18,0.0011403197843577455,-0.004060889911989725
2015-12-21,-0.0003228661285629623,-0.0039721932405662914
2015-12-22,0.0003471753771597521,-0.0018487151455488953
2015-12-23,3.5357351814670895e-05,-0.008063220941743795
2015-12-24,0.001250947470188142,-0.0021740784932769014
2015-12-28,-0.0009534958045864665,-0.0009918051726942674
2015-12-29,-0.0015937124858922845,-0.006402597620100467
2015-12-30,0.0006500947990784907,0.004584322252578892
2015-12-31,-0.0008048564966721274,-0.0021991294111916113
2016-01-04,0.0008375950345151702,0.007981976072190446
2016-01-05,-0.000215479456913201,0.005512657463332015
2016-01-06,0.0021766941058048994,0.006356363793430394
2016-01-07,0.0013330643132213216,-0.003424325967337106
2016-01-08,0.0007332610496824794,-0.002683776531850784
2016-01-11,-0.001397642033839885,0.01431186375154156
2016-01-12,0.0007587681982876249,-0.0007243304934694533
2016-01-13,0.0008739638507422917,0.0015036825207593017
2016-01-14,-0.0010324262676987275,0.004852430356069863
2016-01-15,0.0013023066371882991,0.006142773813106897
2016-01-19,-0.0007938613090984145,0.0024177772512637054
2016-01-20,0.0012347153501417075,0.0038402025864430556
2016-01-21,-0.0009580973384938076,-0.010847580597570206
2016-01-22,-0.0008552606502042166,-0.009216332081075185
2016-01-25,0.00031797214940069974,0.006193352438809879
2016-01-26,0.0006984959301299316,-0.009630745619368913
2016-01-27,0.0003380530081488131,0.0007365486694428446
2016-01-28,0.0006664816094863763,-0.004670568141738111
2016-01-29,0.0004878808200993676,-0.0018703823231466272
2016-02-01,-0.001131020155798985,0.004068624960062109
2016-02-02,0.0018396867970793737,0.0076393341535266075
2016-02-03,0.0031186267573076647,-0.016336857110722587
2016-02-04,0.0017905069101966577,-0.0009328580113403314
2016-02-05,-0.000981010390001694,-0.0012228652454175915
2016-02-08,0.001939371401405241,-0.0037191894388106292
2016-02-09,0.000202086746371142,0.00450891684841026
2016-02-10,0.0012933100115481253,0.0014010393139580097
2016-02-11,0.0015693371553801199,-0.009855032868901572
2016-02-12,-0.001971036798340314,-0.002603038442462886
2016-02-16,-0.0022208744602134215,0.010679211135086783
2016-02-17,0.000644637973289964,-0.009448070771231972
2016-02-18,0.0015236270903438228,-0.0023881370956843145
2016-02-19,-0.0001578577107940457,0.006196932290761948
2016-02-22,-0.0008538584906326325,0.0005697846559137799
2016-02-23,2.5389440167849933e-05,-0.0006655296518604547
2016-02-24,-0.00012548274016390578,-0.0035626473793572803
2016-02-25,0.0003199347598085901,-0.0012113176179049084
2016-02-26,-0.0024154371507295793,0.00514265008574416
2016-02-29,0.0011160762920048623,-0.002386848932012138
2016-03-01,-0.0012339822281430747,-0.0019843257485939064
2016-03-02,-0.00015130215601864545,0.00020856983336754124
2016-03-03,0.0014981145936970282,-0.00397662251784363
2016-03-04,-0.0005153572181191418,-0.00871151058272586
2016-03-07,2.7633518936509315e-05,-0.004318117283918128
2016-03-08,0.0016791739354956353,0.005044644418300631
2016-03-09,-0.0013965853231258005,-0.00657078744557586
2016-03-10,0.0007358169562519829,-0.004768221218967214
2016-03-11,-0.000993512155633897,-0.009072577519750305
2016-03-14,-0.00048228172591915984,0.001225136887795571
2016-03-15,-0.00019574906139228148,0.005348669214595091
2016-03-16,0.004771155899919105,-0.010346568070715548
2016-03-17,0.0030126724621362434,-0.011195846813753341
2016-03-18,0.00014371251616256603,0.0026597183060850945
2016-03-21,-0.0008081534484288993,0.004368401613383468
2016-03-22,-0.001200070252155454,-0.0005535604105396175
2016-03-23,4.722821744973255e-06,0.01101281159182363
2016-03-24,-0.0009322207017405347,0.0032629674631628846
2016-03-28,0.0004856947949572319,-0.00388340024293636
2016-03-29,0.00454790983751772,-0.005665897002646106
2016-03-30,5.8542656290186336e-05,0.0017221138499349529
2016-03-31,0.0016516013336313018,0.0025198044981747654
2016-04-01,0.0005372110821440055,0.005678735336462728
2016-04-04,0.0005779937089569545,0.0035064123367341297
2016-04-05,0.001440449929903178,0.0034159325428565358
2016-04-06,0.00023755561623551127,-0.0009439896546922194
2016-04-07,0.0018992347804308123,-0.0010445388817292098
2016-04-08,0.0007055409309857227,-0.006779675758776047
2016-04-11,0.0012502852771571632,0.008517516428157316
2016-04-12,-0.001179933432993164,-0.012011609402269998
2016-04-13,-0.0017545679358028214,-0.0106383830455479
2016-04-14,-0.0011216350247405047,0.0035446128525800195
2016-04-15,0.002075246729720209,-0.0007184528341463342
2016-04-18,-3.4571926459700194e-05,-0.010002472430116136
2016-04-19,0.0009074436896924408,-0.016675048409594544
2016-04-20,-0.0024048515327155214,-0.014376802809874068
2016-04-21,-0.0005492117876138658,0.011139955560839548
2016-04-22,-0.0031848624291091043,0.014767625828308161
2016-04-25,-0.0002451369528269293,-0.003921793601246466
2016-04-26,1.9303188751222905e-05,-0.008631974392830508
2016-04-27,0.0017057828668152835,0.0007727093648173086
2016-04-28,0.005302464891098834,0.0007840084906299229
2016-04-29,0.003169709738282227,-0.007973323207164516
2016-05-02,-5.7101371266853355e-05,0.004817927508984552
2016-05-03,0.0015250972472721758,0.014109946028465993
2016-05-04,-0.00033117895559888085,0.005736104729634096
2016-05-05,0.0008176221061587141,0.003950111276493502
2016-05-06,-0.0006128605176954813,0.0010430147756438314
2016-05-09,-0.00031818323210932046,0.0057253551927589725
2016-05-10,0.00038842337545652665,-0.005541894654295755
2016-05-11,0.0008419632522207575,-0.003482790294731746
2016-05-12,-0.0010806275656163142,-0.0027759897506457335
2016-05-13,0.0009516040182258037,0.005004517741892873
2016-05-16,-0.001400126912709911,-0.0028322079165471786
2016-05-17,-0.00037502032614152546,-0.002728994175438087
2016-05-18,-0.004965930659222033,0.0025476041957809576
2016-05-19,0.0003443599941694792,0.002365369336509842
2016-05-20,0.00040898702276134975,0.003279621137041299
2016-05-23,0.0004040122616588417,0.0007840096446979177
2016-05-24,-0.0010832630884913277,-0.004254151009267171
2016-05-25,0.0008750364981851359,-0.010279302847232842
2016-05-26,0.0013833371776320138,-9.017580291378343e-05
2016-05-27,-0.0010542569192633297,0.001605722215025833
2016-05-31,0.0003851226555790187,0.005088587034180411
2016-06-01,0.0006044614025058626,-0.0024717787842876127
2016-06-02,0.0022127515282729234,-0.00578168451319196
2016-06-03,0.006753213236708383,-0.010299315957089102
2016-06-06,-0.0012714163827538478,-0.008554692061785267
2016-06-07,0.0011593066172414688,-0.0006017246574561464
2016-06-08,0.0018737709176475839,-0.00696047086708456
2016-06-09,0.00037197429946720414,0.0027734554803876725
2016-06-10,0.0005451977223636057,0.012298689742795433
2016-06-13,0.00013047926356325973,0.0023918100769976624
2016-06-14,-0.0008989062976293281,0.0032383564181902146
2016-06-15,0.0023181774832520276,-0.0018291280458770116
2016-06-16,0.0013618060871415452,0.004928522704828208
2016-06-17,-0.0007410148855673794,-0.010860901302677329
2016-06-20,-0.0004150247960075125,-0.010405485654706413
2016-06-21,-0.0016918191108135565,0.0054012064772783
2016-06-22,0.0017010250234082815,0.0022409173108433227
2016-06-23,-0.0017765682958669137,-0.007801323200284805
2016-06-24,0.004520632286487115,0.041983249839691976
2016-06-27,0.003445604338995721,0.009485775777512206
2016-06-28,0.001847412464480549,-0.015998158045088962
2016-06-29,0.00013188526511498442,-0.0034323202784518722
2016-06-30,0.0013576059457072382,0.003114324489305743
2016-07-01,0.0029844762492658946,-0.0008588568705434436
2016-07-05,0.0019515069832820226,0.02857455809222594
2016-07-06,0.00047674352613066243,0.005142490666570981
2016-07-07,-0.0002461608644462634,0.012594213145985519
2016-07-08,0.002379457384648508,-0.014205497541700673
2016-07-11,-0.0027286124709868746,0.008596447863314595
2016-07-12,-0.0035828942328924767,-0.02183678667644013
2016-07-13,0.0017548716579061352,-0.0025861705117507716
2016-07-14,-0.0017972654326056006,0.002224324442222648
2016-07-15,-0.0020933483333399143,-0.0009643265586109168
2016-07-18,-0.00017658688609867347,0.002871118966685778
2016-07-19,0.0004659083252339763,0.011604521933753182
2016-07-20,-0.0012744954130446513,0.008711729305209163
2016-07-21,0.0014057593692203831,0.0006918711315848196
2016-07-22,-0.0005054802454313881,-0.003796294082154022
2016-07-25,-0.0007049282588331415,0.0022555786729039273
2016-07-26,0.0005104569372702643,0.008304426823173975
2016-07-27,0.0023247474574628704,0.0044429799886084075
2016-07-28,-0.00033775057610820134,-0.0049637711083789105
2016-07-29,0.004568713050377587,-0.003536623516653283
2016-08-01,-0.0024230104676175226,0.014616148311859891
2016-08-02,-0.0010680891292500893,0.0005197376607272696
2016-08-03,-0.0003885824710234883,-0.01135698262485274
2016-08-04,0.00381005401977145,0.00612099673132368
2016-08-05,-0.005695136898354242,0.004117651145539721
2016-08-08,0.0009279969383410047,-0.001833767524498562
2016-08-09,0.005057551850853712,0.006747374739972863
2016-08-10,0.003894600535860753,0.0011500188045996161
2016-08-11,-0.004113878887014407,-0.0018061783182008297
2016-08-12,0.0038209551809899396,-0.00029831334400367085
2016-08-15,-0.0014397480699620858,-0.003207299611161407
2016-08-16,0.0001824420911618581,-0.008584855782780173
2016-08-17,0.002109940258026455,-0.0016029143503928011
2016-08-18,0.0031119719145749855,-0.010838081560861999
2016-08-19,-0.004440416237099424,0.0035617710219193886
2016-08-22,0.001922827164562541,0.005585591162664711
2016-08-23,0.0006592746079996104,0.0024379445325157295
2016-08-24,-0.0026029068920221205,0.004071508528435134
2016-08-25,-0.0011059884212825687,0.0009131286018674099
2016-08-26,-0.004126404879877308,0.011347215499885838
2016-08-29,0.00438475376886831,0.007333758445143982
2016-08-30,-0.0027473991048072677,0.008170873274334639
2016-08-31,-0.001863547915944047,0.0010305868937215538
2016-09-01,0.0009208710816916223,-0.003381922778342851
2016-09-02,-0.001148664972828397,-0.0058917683800385244
2016-09-06,0.00944596578677803,-0.0026058378263909433
2016-09-07,0.0001429441132704747,-0.0018590704791591503
2016-09-08,-0.006471279469649826,-0.009811738512461872
2016-09-09,-0.008730318079340483,0.005801746255300214
2016-09-12,0.0017762722809116804,-0.008973241421725255
2016-09-13,-0.007278896754117271,0.013472894967281887
2016-09-14,0.002191917275216206,-0.0009344897310221017
2016-09-15,0.000790558407804672,-0.0033785315746756293
2016-09-16,-0.0006508487411446674,0.000651247635809447
2016-09-19,0.0016819348281617678,0.00034610652301203537
2016-09-20,0.0017827072063777672,-0.004309506268762706
2016-09-21,0.008279889465092092,-0.004184271959835612
2016-09-22,0.0031932158434705583,-0.0008170148643229497
2016-09-23,-0.001768463204344761,0.00574010368226084
2016-09-26,0.00171240382237861,0.0037080196264836
2016-09-27,0.0015702144107106902,-0.0016215438851167577
2016-09-28,-0.0003402758434254544,-0.0010257931430711974
2016-09-29,-0.0013627232879105233,0.0013155646810249716
2016-09-30,-0.001825646790136113,-0.005114115994111304
2016-10-03,-0.002367401886010806,0.0003067423141566135
2016-10-04,-0.008648970594518196,0.002636950997778264
2016-10-05,-0.0017962622516630652,-0.0090935342442337
2016-10-06,-0.003106918322042032,0.009054119218316649
2016-10-07,0.002777525365136935,0.000551546537447452
2016-10-10,-0.00041544828766059625,-0.009121300772794164
2016-10-11,-0.004585207030113462,0.006573909650650667
2016-10-12,-0.0010925697084439771,0.005682824506818021
2016-10-13,0.0022885368758436397,-0.01273174265232866
2016-10-14,-0.004999530876321063,0.002257390920497566
2016-10-17,0.002382824476738872,-0.0005796392792012264
2016-10-18,0.0025328623163705455,-0.0024241670126862944
2016-10-19,0.002317076584519867,-0.0005995812048413471
2016-10-20,-0.001528000520667019,0.0064861864893978926
2016-10-21,0.0005697191250633545,0.0032333924949937173
2016-10-24,-0.0012867291653600192,0.008206254861212571
2016-10-25,0.0005679527705402458,0.00039106400609633155
2016-10-26,-0.004678752229449424,-0.0010374703420720722
2016-10-27,-0.006001812127161722,-0.0037290612275148374
2016-10-28,-0.0003471806765686235,-0.00026802047480846023
2016-10-31,0.0007656554399843994,0.0038509524022947335
2016-11-01,0.001623591432440679,0.004030133526437755
2016-11-02,0.001462654999954972,0.0013971186692870153
2016-11-03,-5.67246923786592e-05,7.965691755052948e-06
2016-11-04,0.0012043710629606249,-0.0003059693797466794
2016-11-07,-0.001503184111500026,0.0010347616292122163
2016-11-08,-0.0016176147573322241,0.001975610016293037
2016-11-09,-0.007671580646935861,0.00299125502636431
2016-11-10,-0.005387684759735823,0.003534933004342688
2016-11-11,-0.0015785025166724811,0.003401978318818621
2016-11-14,-0.0038782003853725083,0.003918116678085084
2016-11-15,0.0017019247374988073,-0.005873460472781792
2016-11-16,0.00035799741714715084,0.0022710429809627416
2016-11-17,-0.0026206330744388932,-0.0010725538929965159
2016-11-18,-0.002672312854573995,-0.005361475407316904
2016-11-21,0.0006211951061058479,-0.014680045409023956
2016-11-22,0.0005629038495388192,0.003152494972990396
2016-11-23,-0.0027854978313281626,-0.0010402009046373395
2016-11-25,-0.0002908261759023285,0.002001869913373991
2016-11-28,0.002627291009217867,-0.0009361577050523835
2016-11-29,0.0005176130769337772,0.012285745295790212
2016-11-30,-0.0035541457648828583,-0.006883301934783098
2016-12-01,-0.0017086387589906567,-0.00047836174105676723
2016-12-02,0.002162882859377805,-0.006406689635046591
2016-12-05,0.00020492702506232292,-0.007782083749150851
2016-12-06,-0.0003711516428148362,-0.001415554755036285
2016-12-07,0.0019777941798068003,0.0043278297313403945
2016-12-08,-0.0014027007440428284,-0.0009371334588237617
2016-12-09,-0.0023195310933872945,-0.0032817321603507005
2016-12-12,0.0008232553254235956,-0.006306201046783501
2016-12-13,-0.00014300386829973964,-0.0003257801962367748
2016-12-14,-0.004510964815699124,0.003146075220783763
2016-12-15,-0.0029164596297830657,0.010348071590166416
2016-12-16,0.0007190979729559637,-0.005069369256242562
2016-12-19,0.0013864502497070437,0.002369664895060145
2016-12-20,-0.0005321449583580079,0.007966504382448485
2016-12-21,0.0010296879615068863,-0.0019814633704978305
2016-12-22,-0.0003284062300978446,0.006456823581533743
2016-12-23,0.0005136884624314205,0.0007261213264301231
2016-12-27,0.00010430101136264493,-0.011810220105886584
2016-12-28,0.0010098208097236727,0.003463208930439887
2016-12-29,0.002559202894806682,-0.0017552229707501702
2016-12-30,-0.000283541211428326,-0.0015780853079766053
2017-01-03,-0.0007130868480629795,0.008040389337822695
2017-01-04,0.0030892373728925076,-0.01083659497607457
2017-01-05,0.002330742185074573,-0.00872599031501824
2017-01-06,-0.0017064041908167278,0.005978240365633349
2017-01-09,0.0012736665558053127,-0.0009349684566820116
2017-01-10,0.0010391433798034083,-0.0010067752059994255
2017-01-11,0.0003987920456355655,0.001941313567584175
2017-01-12,0.0015581292626010977,-0.0049259877035179814
2017-01-13,0.00028462988276481605,-0.0020072311466422764
2017-01-17,0.0014811092988687314,-0.011554878696778771
2017-01-18,-0.002473994963160763,0.0057399231400375225
2017-01-19,-0.0016279385954709009,0.00036256333584473493
2017-01-20,0.001411836527628313,-0.004792509964478651
2017-01-23,0.0023972683874818744,-0.004841060307595841
2017-01-24,-0.0004487037341682794,0.004001973316323639
2017-01-25,-0.0008328281770584656,-0.0033848967585298146
2017-01-26,-0.0011396644997280908,0.004713337827915233
2017-01-27,0.001640971282263229,0.0022629589739563373
2017-01-30,-0.0008630570189495425,0.004833941590040258
2017-01-31,0.002558570694880674,-0.00664004113160607
2017-02-01,-0.0002250733654436885,-0.007031266802772685
2017-02-02,0.0007860726437928247,0.0019090087204123836
2017-02-03,0.00041251403876774726,0.0015160052119836153
2017-02-06,-0.0006972607775184584,-0.000236450057320162
2017-02-07,-0.0012399507945881003,-0.003501846100001993
2017-02-08,0.0028982119276360083,-0.0037822015597472726
2017-02-09,-0.0008908075901107415,0.002583872924838814
2017-02-10,0.00336789447332677,-0.002353118129374819
2017-02-13,-0.0001939962949555552,0.0005714857694363938
2017-02-14,-0.0013775190381765286,0.003548448744982511
2017-02-15,0.0004692576257781213,-0.000974154738868489
2017-02-16,-0.0008978638127992907,-0.0005307912149280459
2017-02-17,0.00037777480929545047,0.002127392001764471
2017-02-21,0.0005443605434825425,0.001328405394255851
2017-02-22,-0.0002733307004299602,-0.002315448689768917
2017-02-23,0.0011479174547766896,-0.00033076638230690464
2017-02-24,0.0024441126427600227,-0.00012839226928584749
2017-02-27,-0.0017078923949130891,0.0038804731408735313
2017-02-28,-0.0007150613948314761,-0.0023148883039161333
2017-03-01,-8.514142608061204e-06,0.0017083582890673019
2017-03-02,-0.006436211878095727,0.004150859553641454
2017-03-03,0.0032038015994392288,-0.004025124130101637
2017-03-06,-0.0025573282884222637,0.0019004980376396484
2017-03-07,-0.005385829557092545,0.002384308538756344
2017-03-08,-0.008516425738975708,0.005125226678584353
2017-03-09,-0.005065997417643634,0.002297584651752588
2017-03-10,0.0011511169535925044,-0.0022473997457442842
2017-03-13,-0.001005614067877518,0.004179514251570995
2017-03-14,-0.0028499446610230567,0.0010423150026469706
2017-03-15,0.013746551222166213,-0.009903213476280485
2017-03-16,-0.0028516935974947557,-0.0010106201460964544
2017-03-17,0.002387650428518778,-0.002218319819201321
2017-03-20,0.0004959395849359598,0.0013208700711697372
2017-03-21,-0.002856319643638897,-0.004724750095412703
2017-03-22,0.001624237102498766,0.000654344782952353
2017-03-23,0.00045360663865454424,0.0009014520709771908
2017-03-24,0.002837860231366475,-0.0006839884155705118
2017-03-27,0.0008148858352084612,-0.0033513084678030275
2017-03-28,0.0028833912598619574,0.004035553596347236
2017-03-29,0.004037098623700912,-0.0009559294132423275
2017-03-30,0.001257486041715197,0.004193092306147499
2017-03-31,0.00023128015046446608,-0.004121501976613323
2017-04-03,5.4093197530795986e-05,-0.002617014169923944
2017-04-04,0.00108107758867399,0.0010470613065869788
2017-04-05,0.002636030863349509,-0.0013843671517511508
2017-04-06,-0.00022877151427550414,0.0028414759494912686
2017-04-07,-0.0015962046201494504,0.003960440917649772
2017-04-10,0.0004047249807814497,-0.0021778938217545006
2017-04-11,0.0049045788721477765,-0.003907527624835564
2017-04-12,0.0009309444405089394,-0.003720524578054316
2017-04-13,0.0015764328791655197,0.0012813583890960475
2017-04-17,9.485716184751077e-05,-0.00026284998655570183
2017-04-18,0.00020122665496970525,-0.00914547830886622
2017-04-19,-0.005616908252613027,0.0024238341657961474
2017-04-20,0.00012167526543290468,0.0022125237884270585
2017-04-21,-0.0005348232651903282,0.000890646180388664
2017-04-24,-9.522918203347646e-05,-0.0026425395258432775
2017-04-25,-0.0021526787809549677,-0.0014822377385437912
2017-04-26,-4.8486874674624975e-05,0.0009388713267795396
2017-04-27,-0.0014052997404776358,-0.0018350024793803476
2017-04-28,0.0013937844734539786,-0.0010477943539708961
2017-05-01,-0.0024784238384243937,-0.002156742014711794
2017-05-02,0.0005424212897457191,0.0007857756677077882
2017-05-03,-0.0020597667415513253,0.0019128828130754115
2017-05-04,-0.002320658414518215,0.0013945099284666368
2017-05-05,0.001362506032314495,-0.004707215933775057
2017-05-08,-0.0018688630681690391,0.005895958790557699
2017-05-09,-0.000605838051981188,0.003773109291164871
2017-05-10,0.0021694352879958276,-0.00266262678703098
2017-05-11,0.0011244617711650366,0.002096750974697657
2017-05-12,0.0020235522961919174,-0.0029703117280242444
2017-05-15,0.000462068986540887,-0.0010894267219712498
2017-05-16,0.00018742627521295418,-0.004818660101884903
2017-05-17,3.9012829049088425e-05,-0.004793515002174252
2017-05-18,-0.0010388499891328708,0.0024343675228008016
2017-05-19,0.0022808307769294437,-0.008558066967373698
2017-05-22,0.0008303636692070526,-0.00113059181942575
2017-05-23,-0.0009970123800777317,0.0036619174235709715
2017-05-24,0.0013694690938987034,-0.00338887056492625
2017-05-25,-0.0005559885791529801,0.0019121458632435674
2017-05-26,6.735260126479727e-05,0.00034662482204958023
2017-05-30,-3.220837469876099e-05,0.0005562414126400919
2017-05-31,-0.0003529653965297235,-0.0008312258307916503
2017-06-01,0.0001905536572894988,0.0011596761855597634
2017-06-02,0.002211126860197087,-0.00045216691949975037
2017-06-05,-0.0008079778598701704,-0.0008191826989678826
2017-06-06,0.0011607126976945208,-0.00381293276367426
2017-06-07,-0.00042444849461045,-0.001482148678783449
2017-06-08,-0.0004565417110774718,-0.0001042540196265394
2017-06-09,-0.000678875169917688,0.0023139240241922
2017-06-12,-7.049620084055981e-06,0.004755976152555965
2017-06-13,0.0004553884860730008,-0.0070350385406686275
2017-06-14,0.0015647746976545215,0.003909242854265437
2017-06-15,-0.0017513131566509119,-0.0012988592729310763
2017-06-16,0.0004896701256945006,-0.00614371055091085
2017-06-19,-0.0005318427304450893,0.005875197601063728
2017-06-20,-0.0008070430205867777,0.004941695425559363
2017-06-21,-0.0007617296125217302,0.005202072568863571
2017-06-22,0.0007260536659615105,0.0018556627101740438
2017-06-23,0.0017968680457197189,0.0007321844350536961
2017-06-26,0.0003844312585468958,-0.0007164393844998759
2017-06-27,-0.001572956638509926,-0.005366104376611877
2017-06-28,0.0015897302670576454,-0.0069232427939643045
2017-06-29,-0.0013566318631857538,-0.008783009110806025
2017-06-30,0.00022111681760944175,-0.015072581440275876
2017-07-03,-0.0021178919587493813,-0.0072444981180720906
2017-07-05,-0.0017770166905580174,-0.0015344738548710667
2017-07-06,-0.0006748801575839798,0.003554143902595234
2017-07-07,-0.0006047494308484367,0.0017804751755622385
2017-07-10,0.0006605241201379511,-0.0018931736728746416
